./instances/RCPMSI/RCPMS_Instance_21_m=2_n=15_t=5_7,309,2572,255,10000,5.32135
./instances/RCPMSI/RCPMS_Instance_21_m=2_n=15_t=5_8,327,2506,9,10000,5.30976
./instances/RCPMSI/RCPMS_Instance_21_m=2_n=15_t=5_9,327,2580,6,10000,5.30393
./instances/RCPMSI/RCPMS_Instance_21_m=2_n=15_t=5_10,309,2420,19,10000,5.38883
./instances/RCPMSI/RCPMS_Instance_30_m=2_n=25_t=5_1,430,5570,29,10000,13.6774
./instances/RCPMSI/RCPMS_Instance_30_m=2_n=25_t=5_2,487,5760,26,10000,13.6428
./instances/RCPMSI/RCPMS_Instance_30_m=2_n=25_t=5_3,430,5584,18,10000,13.7716
./instances/RCPMSI/RCPMS_Instance_30_m=2_n=25_t=5_4,430,5680,39,10000,13.8525
./instances/RCPMSI/RCPMS_Instance_30_m=2_n=25_t=5_5,479,6433,21,10000,13.9045
./instances/RCPMSI/RCPMS_Instance_30_m=2_n=25_t=5_6,487,5794,36,10000,13.4199
./instances/RCPMSI/RCPMS_Instance_30_m=2_n=25_t=5_7,430,5486,44,10000,13.6921
./instances/RCPMSI/RCPMS_Instance_30_m=2_n=25_t=5_8,430,5777,53,10000,13.4532
./instances/RCPMSI/RCPMS_Instance_30_m=2_n=25_t=5_9,430,5561,23,10000,13.6421
./instances/RCPMSI/RCPMS_Instance_30_m=2_n=25_t=5_10,487,5765,64,10000,13.5616
./instances/RCPMSI/RCPMS_Instance_42_m=2_n=25_t=7_1,551,7264,31,10000,13.5367
./instances/RCPMSI/RCPMS_Instance_42_m=2_n=25_t=7_2,531,7543,87,10000,13.4136
./instances/RCPMSI/RCPMS_Instance_42_m=2_n=25_t=7_3,554,6287,104,10000,13.6146
./instances/RCPMSI/RCPMS_Instance_42_m=2_n=25_t=7_4,527,6915,23,10000,13.6421
./instances/RCPMSI/RCPMS_Instance_42_m=2_n=25_t=7_5,533,6421,46,10000,13.4929
./instances/RCPMSI/RCPMS_Instance_42_m=2_n=25_t=7_6,531,7283,53,10000,13.7129
./instances/RCPMSI/RCPMS_Instance_42_m=2_n=25_t=7_7,526,7733,21,10000,13.5874
./instances/RCPMSI/RCPMS_Instance_42_m=2_n=25_t=7_8,527,6892,19,10000,13.5561
./instances/RCPMSI/RCPMS_Instance_42_m=2_n=25_t=7_9,533,6396,33,10000,13.3978
./instances/RCPMSI/RCPMS_Instance_42_m=2_n=25_t=7_10,554,7325,41,10000,13.4699
./instances/RCPMSI/RCPMS_Instance_6_m=2_n=15_t=3_1,275,2174,3,10000,5.32745
./instances/RCPMSI/RCPMS_Instance_6_m=2_n=15_t=3_2,275,2284,4,10000,5.37418
./instances/RCPMSI/RCPMS_Instance_6_m=2_n=15_t=3_3,275,1961,7,10000,5.38723
./instances/RCPMSI/RCPMS_Instance_6_m=2_n=15_t=3_4,275,2185,4,10000,5.31314
./instances/RCPMSI/RCPMS_Instance_6_m=2_n=15_t=3_5,275,2027,8,10000,5.34906
./instances/RCPMSI/RCPMS_Instance_6_m=2_n=15_t=3_6,275,2151,6,10000,5.35315
./instances/RCPMSI/RCPMS_Instance_6_m=2_n=15_t=3_7,275,2205,3,10000,5.29102
./instances/RCPMSI/RCPMS_Instance_6_m=2_n=15_t=3_8,275,1921,5,10000,5.2926
./instances/RCPMSI/RCPMS_Instance_6_m=2_n=15_t=3_9,275,2169,7,10000,5.43578
./instances/RCPMSI/RCPMS_Instance_6_m=2_n=15_t=3_10,275,2141,6,10000,5.40957
./instances/RCPMSI/RCPMS_Instance_88_m=4_n=25_t=11_1,317,3238,1083,10000,14.5534
./instances/RCPMSI/RCPMS_Instance_88_m=4_n=25_t=11_2,295,3649,61,10000,14.579
./instances/RCPMSI/RCPMS_Instance_88_m=4_n=25_t=11_3,303,3651,137,10000,14.4556
./instances/RCPMSI/RCPMS_Instance_88_m=4_n=25_t=11_4,311,3368,135,10000,14.5299
./instances/RCPMSI/RCPMS_Instance_88_m=4_n=25_t=11_5,305,4411,55,10000,14.6
./instances/RCPMSI/RCPMS_Instance_88_m=4_n=25_t=11_6,303,4091,355,10000,14.3884
./instances/RCPMSI/RCPMS_Instance_88_m=4_n=25_t=11_7,294,3682,3987,10000,14.4398
./instances/RCPMSI/RCPMS_Instance_88_m=4_n=25_t=11_8,295,3797,179,10000,14.6387
./instances/RCPMSI/RCPMS_Instance_88_m=4_n=25_t=11_9,293,3952,2729,10000,14.4354
./instances/RCPMSI/RCPMS_Instance_88_m=4_n=25_t=11_10,295,4142,6072,10000,14.4574
